Reg,Regulator,TargetGene,Weight,Module
snR67_snR39B,snR67,snR39B,0.0833717246672516,1
snR67_snR79,snR67,snR79,0.142046096788779,1
YOR302W_YJL205C,YOR302W,YJL205C,0.0226521033780866,1
YOR302W_YPR183W,YOR302W,YPR183W,0.0100872131384019,1
YOR302W_snR40,YOR302W,snR40,0.0414548369898109,1
YOR302W_YLR264W,YOR302W,YLR264W,0.0187147781154772,1
YOR302W_YJL136C,YOR302W,YJL136C,0.0111571571024098,1
snR39_snR61,snR39,snR61,0.0127528192802985,1
snR39_YJL205C,snR39,YJL205C,0.0472175640933675,1
snR39_snR18,snR39,snR18,0.180879785450929,1
snR39_snR87,snR39,snR87,0.114000106299134,1
snR39_YNL145W,snR39,YNL145W,0.0165236143264176,1
snR39_snR60,snR39,snR60,0.0187373851619466,1
snR39_snR128,snR39,snR128,0.0766713962985261,1
snR39_YPL047W,snR39,YPL047W,0.0138939379145268,1
snR39_snR40,snR39,snR40,0.0878165387297872,1
snR39_snR38,snR39,snR38,0.026257734915843,1
snR39_YOR302W,snR39,YOR302W,0.0869469222584387,1
snR39_YKR057W,snR39,YKR057W,0.0510274311968408,1
snR39_YDL067C,snR39,YDL067C,0.0606729878375622,1
snR39_YLR230W,snR39,YLR230W,0.0167103886567729,1
snR39_snR80,snR39,snR80,0.010641930891219,1
snR39_YJL136C,snR39,YJL136C,0.02632230658757,1
snR39_YJR146W,snR39,YJR146W,0.0117653031983988,1
snR39_snR72,snR39,snR72,0.0260013455649158,1
snR39_snR70,snR39,snR70,0.012240323204738,1
snR39_YDR185C,snR39,YDR185C,0.0109482039817485,1
snR39_YJL118W,snR39,YJL118W,0.0132939448741291,1
snR39_YNL028W,snR39,YNL028W,0.0185410848582138,1
snR39_snR55,snR39,snR55,0.0681433361841691,1
snR39_snR36,snR39,snR36,0.013953252849755,1
snR39_snR39B,snR39,snR39B,0.110162188339509,1
snR39_YPL252C,snR39,YPL252C,0.0167289621520304,1
snR39B_snR87,snR39B,snR87,0.0643238939325378,1
snR79_RNA170,snR79,RNA170,0.0222432787079943,1
snR79_YLR333C,snR79,YLR333C,0.0105388505522598,1
snR79_YDL232W,snR79,YDL232W,0.133760110897819,1
snR79_snR64,snR79,snR64,0.114715444075777,1
snR79_snR66,snR79,snR66,0.116881346926491,1
snR79_snR74,snR79,snR74,0.0865477697307854,1
snR79_YDR016C,snR79,YDR016C,0.0127629289255545,1
snR79_snR67,snR79,snR67,0.148025025395861,1
snR79_snR6,snR79,snR6,0.0181339540228669,1
snR79_snR10,snR79,snR10,0.0162873175031462,1
snR79_snR55,snR79,snR55,0.0806829267906619,1
YDL232W_YLR333C,YDL232W,YLR333C,0.0113870923205387,2
YDL232W_snR64,YDL232W,snR64,0.0879628368241726,2
YDL232W_YDR016C,YDL232W,YDR016C,0.0136864439815482,2
snR18_snR39,snR18,snR39,0.118016287863027,2
YML129C_YDL061C,YML129C,YDL061C,0.0399145146910405,2
snR128_YJL205C,snR128,YJL205C,0.0217459793639554,2
snR128_YKR057W,snR128,YKR057W,0.0310953729472049,2
snR128_snR62,snR128,snR62,0.0109684147380519,2
snR40_YDL067C,snR40,YDL067C,0.0155952156551018,2
snR67_snR79,snR67,snR79,0.153481161110071,2
YOR302W_snR40,YOR302W,snR40,0.0347894164736331,2
YOR302W_YLR264W,YOR302W,YLR264W,0.0170854160972405,2
YKR057W_YJL205C,YKR057W,YJL205C,0.0166138713615535,2
snR39_snR87,snR39,snR87,0.0758394074134836,2
snR39_YNL145W,snR39,YNL145W,0.0243210318633472,2
snR39_snR60,snR39,snR60,0.029377311181351,2
snR39_snR128,snR39,snR128,0.0729410261761864,2
snR39_YPL047W,snR39,YPL047W,0.0141735171110061,2
snR39_snR38,snR39,snR38,0.0455767095598464,2
snR39_YKR057W,snR39,YKR057W,0.0583077081815276,2
snR39_YLR230W,snR39,YLR230W,0.0214420627234106,2
snR39_YJL136C,snR39,YJL136C,0.0239086899946925,2
snR39_snR72,snR39,snR72,0.0386812172988238,2
snR39_YPL252C,snR39,YPL252C,0.0161018090319056,2
snR39B_snR55,snR39B,snR55,0.0319890532213718,2
snR79_snR64,snR79,snR64,0.0856313720882962,2
snR79_snR66,snR79,snR66,0.127121439467093,2
snR79_YNL244C,snR79,YNL244C,0.010113161768597,2
snR79_snR74,snR79,snR74,0.0981441008323038,2
snR79_snR67,snR79,snR67,0.156988560288398,2
snR79_snR6,snR79,snR6,0.0159735930191344,2
snR79_snR55,snR79,snR55,0.0593204329967648,2
YPR182W_YMR002W,YPR182W,YMR002W,0.0118616104360241,2
YDL232W_YBR082C,YDL232W,YBR082C,0.0161169809059471,2
YDL232W_YER009W,YDL232W,YER009W,0.017361892061645,2
YDL232W_snR87,YDL232W,snR87,0.102190293367814,2
YDL232W_YBL001C,YDL232W,YBL001C,0.0122295402383698,2
YDL232W_YNL145W,YDL232W,YNL145W,0.0309211048350792,2
YDL232W_YDR461W,YDL232W,YDR461W,0.0314388693400267,2
YDL232W_snR43,YDL232W,snR43,0.0118723121779281,2
YDL232W_YDL067C,YDL232W,YDL067C,0.0446146228256745,2
YDL232W_snR55,YDL232W,snR55,0.0629093141305242,2
YDL232W_snR39,YDL232W,snR39,0.140071609102842,2
YDL232W_snR39B,YDL232W,snR39B,0.0957291288436946,2
snR18_YPL142C,snR18,YPL142C,0.0126126355949842,2
snR18_YJL205C,snR18,YJL205C,0.0361463108899717,2
snR18_YPR183W,snR18,YPR183W,0.0156692288720819,2
snR18_YGR063C,snR18,YGR063C,0.015225164607537,2
snR18_YNL300W,snR18,YNL300W,0.0119870360109358,2
snR18_snR69,snR18,snR69,0.0504873735667527,2
snR18_snR31,snR18,snR31,0.0106555478178939,2
snR18_snR161,snR18,snR161,0.0199483576132782,2
snR18_snR71,snR18,snR71,0.0111923324742538,2
snR18_YPL136W,snR18,YPL136W,0.0161174993408605,2
snR18_snR128,snR18,snR128,0.0661126162066134,2
snR18_YDR476C,snR18,YDR476C,0.0155134297383005,2
snR18_YPL047W,snR18,YPL047W,0.0111941641204294,2
snR18_snR58,snR18,snR58,0.0296422118803244,2
snR18_YHL018W,snR18,YHL018W,0.015839340530727,2
snR18_YIR044C,snR18,YIR044C,0.0111419679688738,2
snR18_snR40,snR18,snR40,0.0530725692505399,2
snR18_YMR123W,snR18,YMR123W,0.013248815218935,2
snR18_YLR388W,snR18,YLR388W,0.0364692140332725,2
snR18_YLR264W,snR18,YLR264W,0.0294980076104796,2
snR18_YNL015W,snR18,YNL015W,0.0119855530488142,2
snR18_YKR057W,snR18,YKR057W,0.0506502117151066,2
snR18_YLR230W,snR18,YLR230W,0.0151394273212542,2
snR18_snR46,snR18,snR46,0.0141811465929064,2
snR18_YPL251W,snR18,YPL251W,0.0144604598551133,2
snR18_YGR183C,snR18,YGR183C,0.0166406579930995,2
snR18_YOL005C,snR18,YOL005C,0.013664858406477,2
snR18_YGR064W,snR18,YGR064W,0.0114776527797675,2
snR18_YJL136C,snR18,YJL136C,0.0189812739951422,2
snR18_YJR048W,snR18,YJR048W,0.0104697440544515,2
snR18_YLR185W,snR18,YLR185W,0.020555340959195,2
snR18_YDR115W,snR18,YDR115W,0.0110963495956703,2
snR18_YLR390W,snR18,YLR390W,0.0113616502312287,2
snR18_YPL079W,snR18,YPL079W,0.0118219548291649,2
snR18_YIL059C,snR18,YIL059C,0.0128960561848577,2
snR18_snR85,snR18,snR85,0.0457622171392914,2
snR18_YPL102C,snR18,YPL102C,0.0107459314448452,2
snR18_YIL052C,snR18,YIL052C,0.0153361588217026,2
snR18_snR62,snR18,snR62,0.0178755571489519,2
snR18_YOR167C,snR18,YOR167C,0.0173316046852985,2
snR18_YPL252C,snR18,YPL252C,0.0139960437551357,2
snR18_YCR046C,snR18,YCR046C,0.0119470043453807,2
YDL061C_YML129C,YDL061C,YML129C,0.0395306486771839,2
YDL061C_snR75,YDL061C,snR75,0.0152806459020171,2
YDL061C_snR13,YDL061C,snR13,0.0122061864292074,2
snR87_YDL232W,snR87,YDL232W,0.108750505178647,2
snR87_YDR461W,snR87,YDR461W,0.0152963628998428,2
YML129C_snR77,YML129C,snR77,0.0898503944315969,2
YML129C_YDR276C,YML129C,YDR276C,0.0311279899314703,2
YML129C_YGR105W,YML129C,YGR105W,0.0164286637971753,2
snR69_snR128,snR69,snR128,0.0312491005279557,2
snR69_snR78,snR69,snR78,0.0157359656493846,2
snR64_snR55,snR64,snR55,0.0317131694065194,2
snR64_snR39B,snR64,snR39B,0.0484296345004903,2
snR128_snR69,snR128,snR69,0.0308596126651526,2
snR128_snR161,snR128,snR161,0.0121213494795198,2
snR128_snR58,snR128,snR58,0.0187885649809555,2
snR128_snR40,snR128,snR40,0.0312444783187255,2
snR128_YLR388W,snR128,YLR388W,0.0224791881073968,2
snR128_YLR264W,snR128,YLR264W,0.0175815721384262,2
snR128_YGR183C,snR128,YGR183C,0.0103074751458674,2
snR128_YJL136C,snR128,YJL136C,0.0117576694508419,2
snR128_snR85,snR128,snR85,0.0280668385515055,2
snR128_snR78,snR128,snR78,0.0199977603338229,2
snR40_YJL205C,snR40,YJL205C,0.0186373145365553,2
snR40_snR81,snR40,snR81,0.0114842416950864,2
YOR302W_YPR182W,YOR302W,YPR182W,0.0326517832375277,2
YOR302W_YLR062C,YOR302W,YLR062C,0.010806711330393,2
YOR302W_YGR063C,YOR302W,YGR063C,0.0104492841363551,2
YOR302W_YPL098C,YOR302W,YPL098C,0.0116131311743071,2
YOR302W_YLR402W,YOR302W,YLR402W,0.0332945398629484,2
YOR302W_YJR018W,YOR302W,YJR018W,0.0128231916935211,2
YOR302W_YNR046W,YOR302W,YNR046W,0.0122604563592776,2
YOR302W_YPL136W,YOR302W,YPL136W,0.0110431553806563,2
YOR302W_snR75,YOR302W,snR75,0.0151070355330204,2
YOR302W_snR81,YOR302W,snR81,0.0128154752196968,2
YOR302W_YNL086W,YOR302W,YNL086W,0.0115946441325182,2
YOR302W_YJR034W,YOR302W,YJR034W,0.0102645512728098,2
YOR302W_snR13,YOR302W,snR13,0.0126281510796583,2
YOR302W_YLR185W,YOR302W,YLR185W,0.0144355406341914,2
YOR302W_YFR036W,YOR302W,YFR036W,0.0111912849370068,2
YOR302W_YMR256C,YOR302W,YMR256C,0.0110793638943793,2
YOR302W_YOR167C,YOR302W,YOR167C,0.0120291753602875,2
YOR302W_YJR085C,YOR302W,YJR085C,0.0105921925031161,2
YOR302W_YDR500C,YOR302W,YDR500C,0.0102209422976841,2
YOR302W_YPL271W,YOR302W,YPL271W,0.0138616595358134,2
YKR057W_snR69,YKR057W,snR69,0.023208954184999,2
YKR057W_snR78,YKR057W,snR78,0.0156563287230821,2
snR55_snR64,snR55,snR64,0.0317385390081606,2
snR39_YBR082C,snR39,YBR082C,0.0114094300920684,2
snR39_YPR052C,snR39,YPR052C,0.0125778217257406,2
snR39_YPL142C,snR39,YPL142C,0.0154723041396507,2
snR39_YER009W,snR39,YER009W,0.0119966293146413,2
snR39_YDL232W,snR39,YDL232W,0.150597434331763,2
snR39_YJL191W,snR39,YJL191W,0.0128363481770946,2
snR39_snR9,snR39,snR9,0.0113769695176895,2
snR39_snR161,snR39,snR161,0.0221706792506034,2
snR39_snR71,snR39,snR71,0.0139259994477132,2
snR39_snR58,snR39,snR58,0.0428207378872399,2
snR39_YLR388W,snR39,YLR388W,0.0425515986945097,2
snR39_YNL015W,snR39,YNL015W,0.016660881277589,2
snR39_snR46,snR39,snR46,0.0187948272346032,2
snR39_YGR183C,snR39,YGR183C,0.0210046257863957,2
snR39_YOL005C,snR39,YOL005C,0.0160847390136512,2
snR39_YDR115W,snR39,YDR115W,0.0137984618451293,2
snR39_YGR242W,snR39,YGR242W,0.0105218113862321,2
snR39_snR85,snR39,snR85,0.0529226727477951,2
snR39_snR62,snR39,snR62,0.0198854228252375,2
snR39_YOR226C,snR39,YOR226C,0.0104627453609457,2
snR39B_snR64,snR39B,snR64,0.045252888612534,2
snR39B_YDR461W,snR39B,YDR461W,0.0145484916747224,2
snR79_snR73,snR79,snR73,0.058082692774155,2
snR79_snR61,snR79,snR61,0.0164343688857792,2
snR79_snR57,snR79,snR57,0.0284498405071098,2
snR79_snR76,snR79,snR76,0.128086385707431,2
snR79_YBR067C,snR79,YBR067C,0.0133236237759837,2
snR79_YOL109W,snR79,YOL109W,0.0147286308819826,2
snR79_YOR210W,snR79,YOR210W,0.037898661760866,2
snR79_snR190,snR79,snR190,0.0166369422357008,2
snR79_YBR113W,snR79,YBR113W,0.0199257720483213,2
snR79_YDR156W,snR79,YDR156W,0.0141849906559633,2
snR79_YML009C,snR79,YML009C,0.033620510740859,2
snR79_snR24,snR79,snR24,0.0640227401608759,2
snR79_YDR210W,snR79,YDR210W,0.0292737513178184,2
snR79_YLR043C,snR79,YLR043C,0.0228079989224443,2
snR79_YGL041C,snR79,YGL041C,0.0129231614328491,2
snR79_YPR100W,snR79,YPR100W,0.0106315169965352,2
snR79_YMR174C,snR79,YMR174C,0.0316467827787839,2
snR79_snR39B,snR79,snR39B,0.0902048932730771,2
snR79_snR4,snR79,snR4,0.0122259348437855,2
snR79_YIL087C,snR79,YIL087C,0.0168606662225601,2
YDL232W_YLR333C,YDL232W,YLR333C,0.0121021305460467,3
YDL232W_snR64,YDL232W,snR64,0.0899176922109426,3
YDL232W_YDR016C,YDL232W,YDR016C,0.0141521331686671,3
YDL232W_snR79,YDL232W,snR79,0.12899165827117,3
snR18_snR39,snR18,snR39,0.124896372039276,3
YDL061C_YDL184C,YDL061C,YDL184C,0.0417178156891555,3
snR87_YNL145W,snR87,YNL145W,0.0147298436463254,3
YML129C_YDL061C,YML129C,YDL061C,0.0455034682691643,3
YML129C_YDL184C,YML129C,YDL184C,0.0494654336814441,3
YML129C_snR65,YML129C,snR65,0.0285424950651428,3
snR128_YJL205C,snR128,YJL205C,0.0233101407601112,3
snR128_snR62,snR128,snR62,0.0102347956761566,3
snR67_snR79,snR67,snR79,0.113738808557069,3
YKR057W_snR128,YKR057W,snR128,0.0293887979416467,3
snR39_YJL205C,snR39,YJL205C,0.0471408572394722,3
snR39_snR18,snR39,snR18,0.119495715530745,3
snR39_snR87,snR39,snR87,0.0865730322154882,3
snR39_YNL145W,snR39,YNL145W,0.0221027144719339,3
snR39_snR60,snR39,snR60,0.0282412618519275,3
snR39_snR128,snR39,snR128,0.0704629442925978,3
snR39_YPL047W,snR39,YPL047W,0.0138221283191907,3
snR39_snR40,snR39,snR40,0.0766187500682446,3
snR39_snR38,snR39,snR38,0.0503010759670934,3
snR39_YKR057W,snR39,YKR057W,0.0623213930394455,3
snR39_YLR230W,snR39,YLR230W,0.0222678287449728,3
snR39_YJL136C,snR39,YJL136C,0.0231840301067375,3
snR39_snR72,snR39,snR72,0.0398682804713792,3
snR39_snR55,snR39,snR55,0.0426364044186228,3
snR39_YPL252C,snR39,YPL252C,0.0157370138421179,3
snR79_YDL232W,snR79,YDL232W,0.124883535722173,3
snR79_snR66,snR79,snR66,0.086495561659794,3
snR79_YNL244C,snR79,YNL244C,0.0107109915025701,3
snR79_snR74,snR79,snR74,0.0725992745288737,3
snR79_snR67,snR79,snR67,0.113579065711468,3
snR79_snR6,snR79,snR6,0.0222248371050637,3
snR79_snR10,snR79,snR10,0.0161552808166808,3
YPR182W_YLR402W,YPR182W,YLR402W,0.0247903142266866,3
YDL232W_YBR082C,YDL232W,YBR082C,0.0155900737308584,3
YDL232W_YER009W,YDL232W,YER009W,0.0172936393749929,3
YDL232W_YBL001C,YDL232W,YBL001C,0.0137342148316373,3
YDL232W_YNL145W,YDL232W,YNL145W,0.0328190100129131,3
YDL232W_YDR461W,YDL232W,YDR461W,0.0350250967339076,3
YDL232W_snR43,YDL232W,snR43,0.0136967755263198,3
YDL232W_snR55,YDL232W,snR55,0.0658744246519807,3
YDL232W_snR39,YDL232W,snR39,0.132576915543858,3
YDL232W_snR39B,YDL232W,snR39B,0.0965100780453389,3
snR18_snR189,snR18,snR189,0.0203796220496944,3
snR18_YPL142C,snR18,YPL142C,0.013294182719476,3
snR18_YJL205C,snR18,YJL205C,0.0410416000234254,3
snR18_YPR183W,snR18,YPR183W,0.0153582887621406,3
snR18_YGR063C,snR18,YGR063C,0.0161207222137151,3
snR18_snR69,snR18,snR69,0.0430854383880282,3
snR18_snR161,snR18,snR161,0.0191372342475782,3
snR18_snR71,snR18,snR71,0.0164738546938123,3
snR18_YPL136W,snR18,YPL136W,0.01566157571709,3
snR18_snR128,snR18,snR128,0.0603963142073811,3
snR18_YDR476C,snR18,YDR476C,0.0157448108954337,3
snR18_YHL018W,snR18,YHL018W,0.015630248279313,3
snR18_YIR044C,snR18,YIR044C,0.0127836960941563,3
snR18_snR40,snR18,snR40,0.0661252495509532,3
snR18_YMR123W,snR18,YMR123W,0.0115048175996666,3
snR18_YLR388W,snR18,YLR388W,0.0368514772677329,3
snR18_YLR264W,snR18,YLR264W,0.0274293323132633,3
snR18_YKR057W,snR18,YKR057W,0.0522569452234525,3
snR18_YPL251W,snR18,YPL251W,0.0172942077099191,3
snR18_YOL005C,snR18,YOL005C,0.0128759698643489,3
snR18_YGR064W,snR18,YGR064W,0.0111911070992026,3
snR18_YJL136C,snR18,YJL136C,0.0180594470893842,3
snR18_YDR115W,snR18,YDR115W,0.0115230965351004,3
snR18_YLR390W,snR18,YLR390W,0.0116446661384504,3
snR18_YIL059C,snR18,YIL059C,0.0119937214727242,3
snR18_snR85,snR18,snR85,0.0378977565350857,3
snR18_YPL102C,snR18,YPL102C,0.0108897229842119,3
snR18_YIL052C,snR18,YIL052C,0.0138367641333383,3
snR18_snR62,snR18,snR62,0.0182037759197957,3
snR18_YPL252C,snR18,YPL252C,0.0134244199966887,3
YDL061C_YLR402W,YDL061C,YLR402W,0.0295481882616921,3
YDL061C_YML129C,YDL061C,YML129C,0.0449587075900154,3
YDL061C_snR75,YDL061C,snR75,0.017051432926594,3
YDL061C_snR13,YDL061C,snR13,0.0120892456800209,3
YDL061C_YLR185W,YDL061C,YLR185W,0.013160541977815,3
YDL061C_YGR105W,YDL061C,YGR105W,0.0142847599403879,3
YDL061C_YPL271W,YDL061C,YPL271W,0.0136016523994318,3
YML129C_snR77,YML129C,snR77,0.102712310450303,3
YML129C_YDR276C,YML129C,YDR276C,0.0316090071056147,3
snR64_YDR461W,snR64,YDR461W,0.0145966924110404,3
snR64_snR39B,snR64,snR39B,0.0416360259369096,3
snR128_snR161,snR128,snR161,0.010932008581127,3
snR128_snR40,snR128,snR40,0.0376635745559175,3
snR128_YJL136C,snR128,YJL136C,0.0105685248562579,3
snR128_snR85,snR128,snR85,0.0219963041890591,3
YDL184C_snR65,YDL184C,snR65,0.0309484161733348,3
snR58_snR87,snR58,snR87,0.0278631120170674,3
snR40_YJL205C,snR40,YJL205C,0.0244402345753253,3
snR40_snR18,snR40,snR18,0.0629662183256472,3
snR40_snR69,snR40,snR69,0.0250148974260719,3
snR40_snR161,snR40,snR161,0.0115013972558534,3
snR40_snR128,snR40,snR128,0.0359222218788075,3
snR40_YDR476C,snR40,YDR476C,0.010092517118097,3
snR40_YLR264W,snR40,YLR264W,0.0171918595849722,3
snR40_YPL251W,snR40,YPL251W,0.0109007770378009,3
snR40_YJL136C,snR40,YJL136C,0.0112922059903921,3
snR40_snR85,snR40,snR85,0.0237472146450607,3
snR38_snR60,snR38,snR60,0.011872538587954,3
snR38_snR72,snR38,snR72,0.015561983762129,3
YOR302W_YBR252W,YOR302W,YBR252W,0.0109992594916861,3
YOR302W_YLR062C,YOR302W,YLR062C,0.0119974068593884,3
YOR302W_YGR063C,YOR302W,YGR063C,0.0115520876963535,3
YOR302W_YDL061C,YOR302W,YDL061C,0.0396270550404834,3
YOR302W_YPL136W,YOR302W,YPL136W,0.0116917046228844,3
YOR302W_snR75,YOR302W,snR75,0.0183365394221421,3
YOR302W_YOR146W,YOR302W,YOR146W,0.0106569319065365,3
YOR302W_snR13,YOR302W,snR13,0.0139841375596231,3
YOR302W_YLR185W,YOR302W,YLR185W,0.01562754040307,3
YOR302W_YMR256C,YOR302W,YMR256C,0.0115881103833193,3
YOR302W_YGR105W,YOR302W,YGR105W,0.0147146413310606,3
YOR302W_YPL271W,YOR302W,YPL271W,0.0155401629772961,3
YKR057W_snR85,YKR057W,snR85,0.0186883745938687,3
YJL136C_snR87,YJL136C,snR87,0.0125376355576581,3
snR39_YBR082C,snR39,YBR082C,0.0107912092242189,3
snR39_YPR052C,snR39,YPR052C,0.0132473731947623,3
snR39_YPL142C,snR39,YPL142C,0.016882221202009,3
snR39_YER009W,snR39,YER009W,0.0114330246581817,3
snR39_YDL232W,snR39,YDL232W,0.139291867679617,3
snR39_YJL191W,snR39,YJL191W,0.0116628870262178,3
snR39_snR9,snR39,snR9,0.0112504115084838,3
snR39_snR161,snR39,snR161,0.0224735342932815,3
snR39_snR71,snR39,snR71,0.0202284037212384,3
snR39_snR58,snR39,snR58,0.0505751880894293,3
snR39_YLR388W,snR39,YLR388W,0.0441053896209191,3
snR39_YNL015W,snR39,YNL015W,0.0171787504596705,3
snR39_snR46,snR39,snR46,0.0179411234571448,3
snR39_YGR183C,snR39,YGR183C,0.0227369521986036,3
snR39_YOL005C,snR39,YOL005C,0.0160126831514361,3
snR39_YDR115W,snR39,YDR115W,0.0144983061537676,3
snR39_YGR242W,snR39,YGR242W,0.0109666976405881,3
snR39_snR85,snR39,snR85,0.0471758980930348,3
snR39_snR62,snR39,snR62,0.0201626105979557,3
snR39B_YDR461W,snR39B,YDR461W,0.016287799165485,3
snR79_snR73,snR79,snR73,0.0485158664860029,3
snR79_snR57,snR79,snR57,0.0194106775922581,3
snR79_snR76,snR79,snR76,0.119986575084654,3
snR79_YOL109W,snR79,YOL109W,0.0104079130408831,3
snR79_snR190,snR79,snR190,0.0159984789994791,3
snR79_YBR113W,snR79,YBR113W,0.0192246469274879,3
snR79_YML009C,snR79,YML009C,0.0311573015349188,3
snR79_YGL041C,snR79,YGL041C,0.0118653140797918,3
snR79_YPR100W,snR79,YPR100W,0.0112754062155063,3
snR79_snR39B,snR79,snR39B,0.0977814438284611,3
snR79_snR4,snR79,snR4,0.0107613885706979,3
YDL232W_YOR052C,YDL232W,YOR052C,0.0115162938995183,3
YDL232W_YFR003C,YDL232W,YFR003C,0.0118734417642532,3
YDL232W_YPL135W,YDL232W,YPL135W,0.0105043416187692,3
YDL232W_snR10,YDL232W,snR10,0.0184820437635744,3
YLR402W_YPR182W,YLR402W,YPR182W,0.0251310037180021,3
YDL061C_YPR182W,YDL061C,YPR182W,0.0288833980091539,3
snR128_YPL251W,snR128,YPL251W,0.0100911331302632,3
snR58_YDL067C,snR58,YDL067C,0.0109333152548287,3
snR38_snR58,snR38,snR58,0.016806491746111,3
snR24_snR59,snR24,snR59,0.0130012034565402,3
snR24_YJL064W,snR24,YJL064W,0.0101777565419566,3
snR59_snR24,snR59,snR24,0.0133608519103791,3
snR39_YPR183W,snR39,YPR183W,0.018254380513878,3
snR39_YCR031C,snR39,YCR031C,0.0149651360121252,3
snR39_snR69,snR39,snR69,0.0500026428989868,3
snR39_snR64,snR39,snR64,0.0536157924458589,3
snR39_YDR437W,snR39,YDR437W,0.0100009298713792,3
snR39_YDR476C,snR39,YDR476C,0.0186445852582966,3
snR39_YHL018W,snR39,YHL018W,0.0181658696051575,3
snR39_YLR264W,snR39,YLR264W,0.0300290337447358,3
snR39_YPL251W,snR39,YPL251W,0.0219504518282847,3
snR39_YAL030W,snR39,YAL030W,0.0112224805601107,3
snR39_YLR390W,snR39,YLR390W,0.0124727615241472,3
snR39_YPR168W,snR39,YPR168W,0.0105337265543892,3
snR39_YDR510W,snR39,YDR510W,0.0110417889375188,3
snR39_YDR471W,snR39,YDR471W,0.0102449056217142,3
snR39_YIL059C,snR39,YIL059C,0.0124354017246555,3
snR39_YLR395C,snR39,YLR395C,0.0156109050444739,3
snR39_snR78,snR39,snR78,0.0445575051350725,3
snR39_YFR033C,snR39,YFR033C,0.0110600762789637,3
snR39_YCR046C,snR39,YCR046C,0.0140621031315675,3
snR79_snR43,snR79,snR43,0.0128832365734701,3
snR79_snR51,snR79,snR51,0.0105510118791285,3
snR79_YIL057C,snR79,YIL057C,0.0132253185223767,3
snR79_YPR076W,snR79,YPR076W,0.0277341290883004,3
snR77_YDL061C,snR77,YDL061C,0.0739668829270314,4
snR77_YML129C,snR77,YML129C,0.0893109182502088,4
snR77_YDR276C,snR77,YDR276C,0.0560585820893497,4
snR77_YDL184C,snR77,YDL184C,0.0937397120815251,4
YDL232W_YLR333C,YDL232W,YLR333C,0.0113135800899012,4
YDL232W_snR64,YDL232W,snR64,0.0834976956744696,4
YDL232W_YDR016C,YDL232W,YDR016C,0.0129313123937477,4
YDL232W_snR79,YDL232W,snR79,0.144828480415262,4
